t,phi,theta,phi_cmd,theta_cmd
49.180000,-0.000039,-0.043090,0.000000,-0.087266
49.192000,-0.000093,-0.054449,0.000000,-0.087266
49.200000,-0.000093,-0.054449,0.000000,-0.087266
49.208000,-0.000069,-0.061414,0.000000,-0.087266
49.216000,-0.000069,-0.061414,0.000000,-0.087266
49.224000,-0.000043,-0.069246,0.000000,-0.087266
49.232000,-0.000043,-0.069246,0.000000,-0.087266
49.240000,-0.000043,-0.069246,0.000000,-0.087266
49.248000,-0.000108,-0.075931,0.000000,-0.087266
49.256000,-0.000108,-0.075931,0.000000,-0.087266
49.264000,-0.000138,-0.081469,0.000000,-0.087266
49.272000,-0.000138,-0.081469,0.000000,-0.087266
49.280000,-0.000138,-0.081469,0.000000,-0.087266
49.292000,-0.000146,-0.085830,0.000000,-0.087266
49.300000,-0.000146,-0.085830,0.000000,-0.087266
49.308000,-0.000180,-0.089676,0.000000,-0.087266
49.316000,-0.000180,-0.089676,0.000000,-0.087266
49.324000,-0.000149,-0.091457,0.000000,-0.087266
49.332000,-0.000149,-0.091457,0.000000,-0.087266
49.340000,-0.000149,-0.091457,0.000000,-0.087266
49.348000,-0.000084,-0.093048,0.000000,-0.087266
49.356000,-0.000084,-0.093048,0.000000,-0.087266
49.364000,-0.000006,-0.093833,0.000000,-0.087266
49.372000,-0.000006,-0.093833,0.000000,-0.087266
49.380000,-0.000006,-0.093833,0.000000,-0.087266
49.392000,0.000051,-0.094077,0.000000,-0.087266
49.400000,0.000051,-0.094077,0.000000,-0.087266
49.408000,0.000055,-0.093799,0.000000,-0.087266
49.416000,0.000055,-0.093799,0.000000,-0.087266
49.424000,0.000104,-0.093166,0.000000,-0.087266
49.432000,0.000104,-0.093166,0.000000,-0.087266
49.440000,0.000104,-0.093166,0.000000,-0.087266
49.448000,0.000117,-0.092301,0.000000,-0.087266
49.456000,0.000117,-0.092301,0.000000,-0.087266
49.464000,0.000098,-0.091308,0.000000,-0.087266
49.472000,0.000098,-0.091308,0.000000,-0.087266
49.480000,0.000098,-0.091308,0.000000,-0.087266
49.492000,0.000031,-0.090265,0.000000,-0.087266
49.500000,0.000031,-0.090265,0.000000,-0.087266
49.508000,-0.000034,-0.089159,0.000000,-0.087266
49.516000,-0.000034,-0.089159,0.000000,-0.087266
49.524000,-0.000034,-0.089159,0.000000,-0.087266
49.532000,-0.000029,-0.088072,0.000000,-0.087266
49.540000,-0.000029,-0.088072,0.000000,-0.087266
49.548000,0.000002,-0.087053,0.000000,-0.087266
49.556000,0.000002,-0.087053,0.000000,-0.087266
49.564000,0.000023,-0.086018,0.000000,-0.087266
49.572000,0.000023,-0.086018,0.000000,-0.087266
49.580000,0.000023,-0.086018,0.000000,-0.087266
49.592000,-0.000010,-0.085399,0.000000,-0.087266
49.600000,-0.000010,-0.085399,0.000000,-0.087266
49.608000,0.000004,-0.084768,0.000000,-0.087266
49.616000,0.000004,-0.084768,0.000000,-0.087266
49.624000,-0.000003,-0.084281,0.000000,-0.087266
49.632000,-0.000003,-0.084281,0.000000,-0.087266
49.640000,-0.000003,-0.084281,0.000000,-0.087266
49.648000,-0.000025,-0.083921,0.000000,-0.087266
49.656000,-0.000025,-0.083921,0.000000,-0.087266
49.664000,-0.000043,-0.083609,0.000000,-0.087266
49.672000,-0.000043,-0.083609,0.000000,-0.087266
49.680000,-0.000043,-0.083609,0.000000,-0.087266
49.692000,-0.000006,-0.083360,0.000000,-0.087266
49.700000,-0.000006,-0.083360,0.000000,-0.087266
49.708000,-0.000010,-0.083238,0.000000,-0.087266
49.716000,-0.000010,-0.083238,0.000000,-0.087266
49.724000,-0.000030,-0.083170,0.000000,-0.087266
49.732000,-0.000030,-0.083170,0.000000,-0.087266
49.740000,-0.000030,-0.083170,0.000000,-0.087266
49.748000,-0.000022,-0.083227,0.000000,-0.087266
49.756000,-0.000022,-0.083227,0.000000,-0.087266
49.764000,0.000004,-0.083354,0.000000,-0.087266
49.772000,0.000004,-0.083354,0.000000,-0.087266
49.780000,0.000004,-0.083354,0.000000,-0.087266
49.792000,-0.000005,-0.083480,0.000000,-0.087266
49.800000,-0.000005,-0.083480,0.000000,-0.087266
49.808000,-0.000029,-0.083595,0.000000,-0.087266
49.816000,-0.000029,-0.083595,0.000000,-0.087266
49.824000,-0.000029,-0.083595,0.000000,-0.087266
49.832000,-0.000029,-0.083743,0.000000,-0.087266
49.840000,-0.000029,-0.083743,0.000000,-0.087266
49.848000,-0.000009,-0.083832,0.000000,-0.087266
49.856000,-0.000009,-0.083832,0.000000,-0.087266
49.864000,-0.000029,-0.083889,0.000000,-0.087266
49.872000,-0.000029,-0.083889,0.000000,-0.087266
49.880000,-0.000029,-0.083889,0.000000,-0.087266
49.892000,-0.000084,-0.083988,0.000000,-0.087266
49.900000,-0.000084,-0.083988,0.000000,-0.087266
49.908000,-0.000081,-0.084144,0.000000,-0.087266
49.916000,-0.000081,-0.084144,0.000000,-0.087266
49.924000,-0.000057,-0.084239,0.000000,-0.087266
49.932000,-0.000057,-0.084239,0.000000,-0.087266
49.940000,-0.000057,-0.084239,0.000000,-0.087266
49.948000,-0.000066,-0.084330,0.000000,-0.087266
49.956000,-0.000066,-0.084330,0.000000,-0.087266
49.964000,-0.000044,-0.084412,0.000000,-0.087266
49.972000,-0.000044,-0.084412,0.000000,-0.087266
49.980000,-0.000044,-0.084412,0.000000,-0.087266
49.992000,-0.000034,-0.084461,0.000000,-0.087266
50.000000,-0.000034,-0.084461,0.000000,-0.087266
50.008000,-0.000005,-0.084512,0.000000,-0.087266
50.016000,-0.000005,-0.084512,0.000000,-0.087266
50.024000,-0.000019,-0.084548,0.000000,-0.087266
50.032000,-0.000019,-0.084548,0.000000,-0.087266
50.040000,-0.000019,-0.084548,0.000000,-0.087266
50.048000,-0.000052,-0.084544,0.000000,-0.087266
50.056000,-0.000052,-0.084544,0.000000,-0.087266
50.064000,-0.000002,-0.084568,0.000000,-0.087266
50.072000,-0.000002,-0.084568,0.000000,-0.087266
50.080000,-0.000002,-0.084568,0.000000,-0.087266
50.092000,0.000034,-0.084631,0.000000,-0.087266
50.100000,0.000034,-0.084631,0.000000,-0.087266
50.108000,-0.000010,-0.084724,0.000000,-0.087266
50.116000,-0.000010,-0.084724,0.000000,-0.087266
50.124000,-0.000016,-0.084746,0.000000,-0.087266
50.132000,-0.000016,-0.084746,0.000000,-0.087266
50.140000,-0.000016,-0.084746,0.000000,-0.087266
50.148000,0.000025,-0.084728,0.000000,-0.087266
50.156000,0.000025,-0.084728,0.000000,-0.087266
50.164000,0.000075,-0.084722,0.000000,-0.087266
50.172000,0.000075,-0.084722,0.000000,-0.087266
50.180000,0.000075,-0.084722,0.000000,-0.087266
50.192000,0.000069,-0.084762,0.000000,-0.087266
50.200000,0.000069,-0.084762,0.000000,-0.087266
50.208000,0.000008,-0.084716,0.000000,-0.087266
50.216000,0.000008,-0.084716,0.000000,-0.087266
50.224000,0.000021,-0.084749,0.000000,-0.087266
50.232000,0.000021,-0.084749,0.000000,-0.087266
50.240000,0.000021,-0.084749,0.000000,-0.087266
50.248000,0.000029,-0.084770,0.000000,-0.087266
50.256000,0.000029,-0.084770,0.000000,-0.087266
50.264000,0.000030,-0.084771,0.000000,-0.087266
50.272000,0.000030,-0.084771,0.000000,-0.087266
50.280000,0.000030,-0.084771,0.000000,-0.087266
50.292000,0.000025,-0.084738,0.000000,-0.087266
50.300000,0.000025,-0.084738,0.000000,-0.087266
50.308000,0.000079,-0.084705,0.000000,-0.087266
50.316000,0.000079,-0.084705,0.000000,-0.087266
50.324000,0.000132,-0.084718,0.000000,-0.087266
50.332000,0.000132,-0.084718,0.000000,-0.087266
50.340000,0.000132,-0.084718,0.000000,-0.087266
50.348000,0.000140,-0.084716,0.000000,-0.087266
50.356000,0.000140,-0.084716,0.000000,-0.087266
50.364000,0.000140,-0.084716,0.000000,-0.087266
50.372000,0.000090,-0.084743,0.000000,-0.087266
50.380000,0.000090,-0.084743,0.000000,-0.087266
50.392000,0.000060,-0.084733,0.000000,-0.087266
50.400000,0.000060,-0.084733,0.000000,-0.087266
50.408000,0.000034,-0.084684,0.000000,-0.087266
50.416000,0.000034,-0.084684,0.000000,-0.087266
50.424000,0.000016,-0.084681,0.000000,-0.087266
50.432000,0.000016,-0.084681,0.000000,-0.087266
50.440000,0.000016,-0.084681,0.000000,-0.087266
50.448000,0.000037,-0.084635,0.000000,-0.087266
50.456000,0.000037,-0.084635,0.000000,-0.087266
50.464000,0.000026,-0.084648,0.000000,-0.087266
50.472000,0.000026,-0.084648,0.000000,-0.087266
50.480000,0.000026,-0.084648,0.000000,-0.087266
50.492000,0.000060,-0.084691,0.000000,-0.087266
50.500000,0.000060,-0.084691,0.000000,-0.087266
50.508000,0.000069,-0.084752,0.000000,-0.087266
50.516000,0.000069,-0.084752,0.000000,-0.087266
50.524000,0.000037,-0.084743,0.000000,-0.087266
50.532000,0.000037,-0.084743,0.000000,-0.087266
50.540000,0.000037,-0.084743,0.000000,-0.087266
50.548000,-0.000038,-0.084801,0.000000,-0.087266
50.556000,-0.000038,-0.084801,0.000000,-0.087266
50.564000,-0.000047,-0.084835,0.000000,-0.087266
50.572000,-0.000047,-0.084835,0.000000,-0.087266
50.580000,-0.000047,-0.084835,0.000000,-0.087266
50.592000,-0.000079,-0.084839,0.000000,-0.087266
50.600000,-0.000079,-0.084839,0.000000,-0.087266
50.608000,-0.000024,-0.084910,0.000000,-0.087266
50.616000,-0.000024,-0.084910,0.000000,-0.087266
50.624000,0.000004,-0.084954,0.000000,-0.087266
50.632000,0.000004,-0.084954,0.000000,-0.087266
50.640000,0.000004,-0.084954,0.000000,-0.087266
50.648000,0.000074,-0.085022,0.000000,-0.087266
50.656000,0.000074,-0.085022,0.000000,-0.087266
50.664000,0.000074,-0.085022,0.000000,-0.087266
50.672000,0.000114,-0.085068,0.000000,-0.087266
50.680000,0.000114,-0.085068,0.000000,-0.087266
50.692000,0.000114,-0.085086,0.000000,-0.087266
50.700000,0.000114,-0.085086,0.000000,-0.087266
50.708000,0.000091,-0.085125,0.000000,-0.087266
50.716000,0.000091,-0.085125,0.000000,-0.087266
50.724000,0.000075,-0.085152,0.000000,-0.087266
50.732000,0.000075,-0.085152,0.000000,-0.087266
50.740000,0.000075,-0.085152,0.000000,-0.087266
50.748000,0.000053,-0.085119,0.000000,-0.087266
50.756000,0.000053,-0.085119,0.000000,-0.087266
50.764000,0.000013,-0.085120,0.000000,-0.087266
50.772000,0.000013,-0.085120,0.000000,-0.087266
50.780000,0.000013,-0.085120,0.000000,-0.087266
50.792000,-0.000005,-0.085118,0.000000,-0.087266
50.800000,-0.000005,-0.085118,0.000000,-0.087266
50.808000,0.000024,-0.085110,0.000000,-0.087266
50.816000,0.000024,-0.085110,0.000000,-0.087266
50.824000,0.000009,-0.085058,0.000000,-0.087266
50.832000,0.000009,-0.085058,0.000000,-0.087266
50.840000,0.000009,-0.085058,0.000000,-0.087266
50.848000,-0.000021,-0.085040,0.000000,-0.087266
50.856000,-0.000021,-0.085040,0.000000,-0.087266
50.864000,-0.000021,-0.085040,0.000000,-0.087266
50.872000,0.000003,-0.085068,0.000000,-0.087266
50.880000,0.000003,-0.085068,0.000000,-0.087266
50.892000,0.000053,-0.085089,0.000000,-0.087266
50.900000,0.000053,-0.085089,0.000000,-0.087266
50.908000,0.000024,-0.085080,0.000000,-0.087266
50.916000,0.000024,-0.085080,0.000000,-0.087266
50.924000,0.000064,-0.085058,0.000000,-0.087266
50.932000,0.000064,-0.085058,0.000000,-0.087266
50.940000,0.000064,-0.085058,0.000000,-0.087266
50.948000,0.000079,-0.085131,0.000000,-0.087266
50.956000,0.000079,-0.085131,0.000000,-0.087266
50.964000,0.000075,-0.085166,0.000000,-0.087266
50.972000,0.000075,-0.085166,0.000000,-0.087266
50.980000,0.000075,-0.085166,0.000000,-0.087266
50.992000,0.000092,-0.085173,0.000000,-0.087266
51.000000,0.000092,-0.085173,0.000000,0.000000
51.008000,0.000064,-0.085127,0.000000,0.000000
51.016000,0.000064,-0.085127,0.000000,0.000000
51.024000,-0.000006,-0.085135,0.000000,0.000000
51.032000,-0.000006,-0.085135,0.000000,0.000000
51.040000,-0.000006,-0.085135,0.000000,0.000000
51.048000,-0.000020,-0.085080,0.000000,0.000000
51.056000,-0.000020,-0.085080,0.000000,0.000000
51.064000,-0.000021,-0.083421,0.000000,0.000000
51.072000,-0.000021,-0.083421,0.000000,0.000000
51.080000,-0.000021,-0.083421,0.000000,0.000000
51.092000,0.000017,-0.078772,0.000000,0.000000
51.100000,0.000017,-0.078772,0.000000,0.000000
51.108000,0.000031,-0.071403,0.000000,0.000000
51.116000,0.000031,-0.071403,0.000000,0.000000
51.124000,0.000034,-0.062216,0.000000,0.000000
51.132000,0.000034,-0.062216,0.000000,0.000000
51.140000,0.000034,-0.062216,0.000000,0.000000
51.148000,0.000011,-0.052233,0.000000,0.000000
51.156000,0.000011,-0.052233,0.000000,0.000000
51.164000,0.000029,-0.042260,0.000000,0.000000
51.172000,0.000029,-0.042260,0.000000,0.000000
51.180000,0.000029,-0.042260,0.000000,0.000000
51.192000,0.000027,-0.032764,0.000000,0.000000
51.200000,0.000027,-0.032764,0.000000,0.000000
51.208000,0.000087,-0.024041,0.000000,0.000000
51.216000,0.000087,-0.024041,0.000000,0.000000
51.224000,0.000112,-0.016204,0.000000,0.000000
51.232000,0.000112,-0.016204,0.000000,0.000000
51.240000,0.000112,-0.016204,0.000000,0.000000
51.248000,0.000108,-0.009525,0.000000,0.000000
51.256000,0.000108,-0.009525,0.000000,0.000000
51.264000,0.000134,-0.003915,0.000000,0.000000
51.272000,0.000134,-0.003915,0.000000,0.000000
51.280000,0.000134,-0.003915,0.000000,0.000000
51.292000,0.000187,0.000518,0.000000,0.000000
51.300000,0.000187,0.000518,0.000000,0.000000
51.308000,0.000136,0.003835,0.000000,0.000000
51.316000,0.000136,0.003835,0.000000,0.000000
51.324000,0.000092,0.006235,0.000000,0.000000
51.332000,0.000092,0.006235,0.000000,0.000000
51.340000,0.000092,0.006235,0.000000,0.000000
51.348000,0.000090,0.007866,0.000000,0.000000
51.356000,0.000090,0.007866,0.000000,0.000000
51.364000,0.000144,0.008798,0.000000,0.000000
51.372000,0.000144,0.008798,0.000000,0.000000
51.380000,0.000144,0.008798,0.000000,0.000000
51.392000,0.000144,0.009077,0.000000,0.000000
51.400000,0.000144,0.009077,0.000000,0.000000
51.408000,0.000140,0.008879,0.000000,0.000000
51.416000,0.000140,0.008879,0.000000,0.000000
51.424000,0.000108,0.008327,0.000000,0.000000
51.432000,0.000108,0.008327,0.000000,0.000000
51.440000,0.000108,0.008327,0.000000,0.000000
51.448000,0.000051,0.007592,0.000000,0.000000
51.456000,0.000051,0.007592,0.000000,0.000000
51.464000,0.000021,0.006665,0.000000,0.000000
51.472000,0.000021,0.006665,0.000000,0.000000
51.480000,0.000021,0.006665,0.000000,0.000000
51.492000,-0.000004,0.005595,0.000000,0.000000
51.500000,-0.000004,0.005595,0.000000,0.000000
51.508000,-0.000012,0.004547,0.000000,0.000000
51.516000,-0.000012,0.004547,0.000000,0.000000
51.524000,-0.000066,0.003501,0.000000,0.000000
51.532000,-0.000066,0.003501,0.000000,0.000000
51.540000,-0.000066,0.003501,0.000000,0.000000
51.548000,-0.000078,0.002543,0.000000,0.000000
51.556000,-0.000078,0.002543,0.000000,0.000000
51.564000,-0.000078,0.002543,0.000000,0.000000
51.572000,-0.000094,0.001622,0.000000,0.000000
51.580000,-0.000094,0.001622,0.000000,0.000000
51.592000,-0.000062,0.000798,0.000000,0.000000
51.600000,-0.000062,0.000798,0.000000,0.000000
51.608000,-0.000060,0.000143,0.000000,0.000000
51.616000,-0.000060,0.000143,0.000000,0.000000
51.624000,-0.000060,0.000143,0.000000,0.000000
51.632000,-0.000036,-0.000426,0.000000,0.000000
51.640000,-0.000036,-0.000426,0.000000,0.000000
51.648000,-0.000010,-0.000846,0.000000,0.000000
51.656000,-0.000010,-0.000846,0.000000,0.000000
51.664000,0.000008,-0.001162,0.000000,0.000000
51.672000,0.000008,-0.001162,0.000000,0.000000
51.680000,0.000008,-0.001162,0.000000,0.000000
51.692000,-0.000022,-0.001388,0.000000,0.000000
51.700000,-0.000022,-0.001388,0.000000,0.000000
51.708000,-0.000055,-0.001525,0.000000,0.000000
51.716000,-0.000055,-0.001525,0.000000,0.000000
51.724000,-0.000050,-0.001573,0.000000,0.000000
51.732000,-0.000050,-0.001573,0.000000,0.000000
51.740000,-0.000050,-0.001573,0.000000,0.000000
51.748000,-0.000012,-0.001635,0.000000,0.000000
51.756000,-0.000012,-0.001635,0.000000,0.000000
51.764000,0.000027,-0.001554,0.000000,0.000000
51.772000,0.000027,-0.001554,0.000000,0.000000
51.780000,0.000027,-0.001554,0.000000,0.000000
51.792000,0.000042,-0.001496,0.000000,0.000000
51.800000,0.000042,-0.001496,0.000000,0.000000
51.808000,0.000023,-0.001441,0.000000,0.000000
51.816000,0.000023,-0.001441,0.000000,0.000000
51.824000,0.000023,-0.001441,0.000000,0.000000
51.832000,0.000020,-0.001384,0.000000,0.000000
51.840000,0.000020,-0.001384,0.000000,0.000000
51.848000,0.000072,-0.001324,0.000000,0.000000
51.856000,0.000072,-0.001324,0.000000,0.000000
51.864000,0.000083,-0.001165,0.000000,0.000000
51.872000,0.000083,-0.001165,0.000000,0.000000
51.880000,0.000083,-0.001165,0.000000,0.000000
51.892000,0.000096,-0.001078,0.000000,0.000000
51.900000,0.000096,-0.001078,0.000000,0.000000
51.908000,0.000079,-0.001024,0.000000,0.000000
51.916000,0.000079,-0.001024,0.000000,0.000000
51.924000,0.000071,-0.000934,0.000000,0.000000
51.932000,0.000071,-0.000934,0.000000,0.000000
51.940000,0.000071,-0.000934,0.000000,0.000000
51.948000,0.000076,-0.000789,0.000000,0.000000
51.956000,0.000076,-0.000789,0.000000,0.000000
51.964000,0.000076,-0.000698,0.000000,0.000000
51.972000,0.000076,-0.000698,0.000000,0.000000
51.980000,0.000076,-0.000698,0.000000,0.000000
51.992000,0.000071,-0.000634,0.000000,0.000000
52.000000,0.000071,-0.000634,0.000000,0.000000
52.008000,0.000067,-0.000611,0.000000,0.000000
52.016000,0.000067,-0.000611,0.000000,0.000000
52.024000,0.000080,-0.000607,0.000000,0.000000
52.032000,0.000080,-0.000607,0.000000,0.000000
52.040000,0.000080,-0.000607,0.000000,0.000000
52.048000,0.000076,-0.000595,0.000000,0.000000
52.056000,0.000076,-0.000595,0.000000,0.000000
52.064000,0.000109,-0.000547,0.000000,0.000000
52.072000,0.000109,-0.000547,0.000000,0.000000
52.080000,0.000109,-0.000547,0.000000,0.000000
52.092000,0.000130,-0.000533,0.000000,0.000000
52.100000,0.000130,-0.000533,0.000000,0.000000
52.108000,0.000086,-0.000554,0.000000,0.000000
52.116000,0.000086,-0.000554,0.000000,0.000000
52.124000,0.000086,-0.000554,0.000000,0.000000
52.132000,0.000074,-0.000567,0.000000,0.000000
52.140000,0.000074,-0.000567,0.000000,0.000000
52.148000,0.000051,-0.000587,0.000000,0.000000
52.156000,0.000051,-0.000587,0.000000,0.000000
52.164000,0.000055,-0.000545,0.000000,0.000000
52.172000,0.000055,-0.000545,0.000000,0.000000
52.180000,0.000055,-0.000545,0.000000,0.000000
52.192000,0.000086,-0.000588,0.000000,0.000000
52.200000,0.000086,-0.000588,0.000000,0.000000
52.208000,0.000078,-0.000609,0.000000,0.000000
52.216000,0.000078,-0.000609,0.000000,0.000000
52.224000,0.000101,-0.000648,0.000000,0.000000
52.232000,0.000101,-0.000648,0.000000,0.000000
52.240000,0.000101,-0.000648,0.000000,0.000000
52.248000,0.000069,-0.000661,0.000000,0.000000
52.256000,0.000069,-0.000661,0.000000,0.000000
52.264000,0.000069,-0.000661,0.000000,0.000000
52.272000,0.000026,-0.000698,0.000000,0.000000
52.280000,0.000026,-0.000698,0.000000,0.000000
52.292000,-0.000047,-0.000707,0.000000,0.000000
52.300000,-0.000047,-0.000707,0.000000,0.000000
52.308000,-0.000093,-0.000737,0.000000,0.000000
52.316000,-0.000093,-0.000737,0.000000,0.000000
52.324000,-0.000072,-0.000757,0.000000,0.000000
52.332000,-0.000072,-0.000757,0.000000,0.000000
52.340000,-0.000072,-0.000757,0.000000,0.000000
52.348000,-0.000046,-0.000778,0.000000,0.000000
52.356000,-0.000046,-0.000778,0.000000,0.000000
52.364000,-0.000029,-0.000748,0.000000,0.000000
52.372000,-0.000029,-0.000748,0.000000,0.000000
52.380000,-0.000029,-0.000748,0.000000,0.000000
52.392000,0.000002,-0.000736,0.000000,0.000000
52.400000,0.000002,-0.000736,0.000000,0.000000
52.408000,0.000050,-0.000746,0.000000,0.000000
52.416000,0.000050,-0.000746,0.000000,0.000000
52.424000,0.000091,-0.000739,0.000000,0.000000
52.432000,0.000091,-0.000739,0.000000,0.000000
52.440000,0.000091,-0.000739,0.000000,0.000000
52.448000,0.000071,-0.000660,0.000000,0.000000
52.456000,0.000071,-0.000660,0.000000,0.000000
52.464000,0.000071,-0.000660,0.000000,0.000000
52.472000,0.000089,-0.000667,0.000000,0.000000
52.480000,0.000089,-0.000667,0.000000,0.000000
52.492000,0.000065,-0.000679,0.000000,0.000000
52.500000,0.000065,-0.000679,0.000000,0.000000
52.508000,-0.000010,-0.000673,0.000000,0.000000
52.516000,-0.000010,-0.000673,0.000000,0.000000
52.524000,-0.000034,-0.000657,0.000000,0.000000
52.532000,-0.000034,-0.000657,0.000000,0.000000
52.540000,-0.000034,-0.000657,0.000000,0.000000
52.548000,-0.000042,-0.000590,0.000000,0.000000
52.556000,-0.000042,-0.000590,0.000000,0.000000
52.564000,-0.000018,-0.000558,0.000000,0.000000
52.572000,-0.000018,-0.000558,0.000000,0.000000
52.580000,-0.000018,-0.000558,0.000000,0.000000
52.592000,-0.000043,-0.000567,0.000000,0.000000
52.600000,-0.000043,-0.000567,0.000000,0.000000
52.608000,-0.000024,-0.000658,0.000000,0.000000
52.616000,-0.000024,-0.000658,0.000000,0.000000
52.624000,0.000004,-0.000713,0.000000,0.000000
52.632000,0.000004,-0.000713,0.000000,0.000000
52.640000,0.000004,-0.000713,0.000000,0.000000
52.648000,-0.000001,-0.000733,0.000000,0.000000
52.656000,-0.000001,-0.000733,0.000000,0.000000
52.664000,0.000005,-0.000758,0.000000,0.000000
52.672000,0.000005,-0.000758,0.000000,0.000000
52.680000,0.000005,-0.000758,0.000000,0.000000
52.692000,0.000021,-0.000776,0.000000,0.000000
52.700000,0.000021,-0.000776,0.000000,0.000000
52.708000,0.000014,-0.000773,0.000000,0.000000
52.716000,0.000014,-0.000773,0.000000,0.000000
52.724000,0.000014,-0.000773,0.000000,0.000000
52.732000,0.000001,-0.000757,0.000000,0.000000
52.740000,0.000001,-0.000757,0.000000,0.000000
52.748000,-0.000011,-0.000667,0.000000,0.000000
52.756000,-0.000011,-0.000667,0.000000,0.000000
52.764000,0.000005,-0.000675,0.000000,0.000000
52.772000,0.000005,-0.000675,0.000000,0.000000
52.780000,0.000005,-0.000675,0.000000,0.000000
52.792000,0.000022,-0.000661,0.000000,0.000000
52.800000,0.000022,-0.000661,0.000000,0.000000
52.808000,0.000062,-0.000654,0.000000,0.000000
52.816000,0.000062,-0.000654,0.000000,0.000000
52.824000,0.000032,-0.000573,0.000000,0.000000
52.832000,0.000032,-0.000573,0.000000,0.000000
52.840000,0.000032,-0.000573,0.000000,0.000000
52.848000,0.000021,-0.000534,0.000000,0.000000
52.856000,0.000021,-0.000534,0.000000,0.000000
52.864000,0.000031,-0.000521,0.000000,0.000000
52.872000,0.000031,-0.000521,0.000000,0.000000
52.880000,0.000031,-0.000521,0.000000,0.000000
52.892000,0.000063,-0.000529,0.000000,0.000000
52.900000,0.000063,-0.000529,0.000000,0.000000
52.908000,0.000060,-0.000560,0.000000,0.000000
52.916000,0.000060,-0.000560,0.000000,0.000000
52.924000,0.000090,-0.000609,0.000000,0.000000
52.932000,0.000090,-0.000609,0.000000,0.000000
52.940000,0.000090,-0.000609,0.000000,0.000000
52.948000,0.000047,-0.000646,0.000000,0.000000
52.956000,0.000047,-0.000646,0.000000,0.000000
52.964000,0.000079,-0.000690,0.000000,0.000000
52.972000,0.000079,-0.000690,0.000000,0.000000
52.980000,0.000079,-0.000690,0.000000,0.000000
52.992000,0.000102,-0.000670,0.000000,0.000000
53.000000,0.000102,-0.000670,0.000000,0.069813
53.008000,0.000114,-0.000710,0.001228,0.069802
53.016000,0.000114,-0.000710,0.002456,0.069770
53.024000,0.000092,-0.000702,0.003683,0.069716
53.032000,0.000092,-0.000702,0.004909,0.069640
53.040000,0.000092,-0.000702,0.006133,0.069543
53.048000,0.000048,-0.000605,0.007356,0.069425
53.056000,0.000048,-0.000605,0.008576,0.069284
53.064000,0.000067,0.000744,0.009793,0.069123
53.072000,0.000067,0.000744,0.011008,0.068940
53.080000,0.000067,0.000744,0.012219,0.068736
53.092000,0.000195,0.004496,0.014028,0.068389
53.100000,0.000195,0.004496,0.015229,0.068132
53.108000,0.000473,0.010560,0.016425,0.067853
53.116000,0.000473,0.010560,0.017617,0.067554
53.124000,0.001076,0.017961,0.018802,0.067234
53.132000,0.001076,0.017961,0.019982,0.066892
53.140000,0.001076,0.017961,0.021156,0.066531
53.148000,0.002042,0.025952,0.022323,0.066148
53.156000,0.002042,0.025952,0.023483,0.065745
53.164000,0.003373,0.033902,0.024636,0.065322
53.172000,0.003373,0.033902,0.025781,0.064878
53.180000,0.003373,0.033902,0.026919,0.064415
53.192000,0.005110,0.041478,0.028609,0.063682
53.200000,0.005110,0.041478,0.029725,0.063169
53.208000,0.007198,0.048352,0.030832,0.062636
53.216000,0.007198,0.048352,0.031929,0.062084
53.224000,0.009481,0.054316,0.033016,0.061513
53.232000,0.009481,0.054316,0.034093,0.060922
53.240000,0.009481,0.054316,0.035160,0.060313
53.248000,0.011984,0.059340,0.036215,0.059685
53.256000,0.011984,0.059340,0.037260,0.059039
53.264000,0.014693,0.063320,0.038292,0.058374
53.272000,0.014693,0.063320,0.039313,0.057692
53.280000,0.014693,0.063320,0.040322,0.056991
53.292000,0.017592,0.066221,0.041812,0.055907
53.300000,0.017592,0.066221,0.042789,0.055163
53.308000,0.020522,0.068182,0.043753,0.054402
53.316000,0.020522,0.068182,0.044703,0.053624
53.324000,0.023555,0.069163,0.045639,0.052829
53.332000,0.023555,0.069163,0.046562,0.052018
53.340000,0.023555,0.069163,0.047470,0.051191
53.348000,0.026562,0.069314,0.048363,0.050348
53.356000,0.026562,0.069314,0.049241,0.049489
53.364000,0.029558,0.068689,0.050104,0.048615
53.372000,0.029558,0.068689,0.050952,0.047726
53.380000,0.029558,0.068689,0.051783,0.046823
53.392000,0.032486,0.067504,0.053001,0.045440
53.400000,0.032486,0.067504,0.053792,0.044501
53.408000,0.035304,0.065789,0.054567,0.043547
53.416000,0.035304,0.065789,0.055324,0.042581
53.424000,0.038042,0.063694,0.056065,0.041601
53.432000,0.038042,0.063694,0.056788,0.040608
53.440000,0.038042,0.063694,0.057493,0.039603
53.448000,0.040667,0.061210,0.058181,0.038585
53.456000,0.040667,0.061210,0.058851,0.037556
53.464000,0.043174,0.058524,0.059503,0.036515
53.472000,0.043174,0.058524,0.060136,0.035462
53.480000,0.043174,0.058524,0.060750,0.034399
53.492000,0.045656,0.055599,0.061637,0.032784
53.500000,0.045656,0.055599,0.062204,0.031695
53.508000,0.047918,0.052520,0.062752,0.030595
53.516000,0.047918,0.052520,0.063280,0.029487
53.524000,0.050057,0.049403,0.063789,0.028369
53.532000,0.050057,0.049403,0.064279,0.027242
53.540000,0.050057,0.049403,0.064748,0.026107
53.548000,0.052137,0.046364,0.065197,0.024964
53.556000,0.052137,0.046364,0.065626,0.023813
